PATH	DURATION	TRANSCRIPT
/data/vlsp2019/25hours/wavs/0/0/00015.wav	6.03718820861678	chính vì vậy những bạn trẻ đang có mong muốn theo học ngành nghề này thì hãy mạnh dạn theo đuổi đam mê của mình ngay thôi
/data/vlsp2019/25hours/wavs/0/0/00016.wav	3.250793650793651	ăn giàu tập nghèo để mông đạt chuẩn săn tròn tự nhiên
/data/vlsp2019/25hours/wavs/0/0/00017.wav	3.250793650793651	vui vẻ trêu đùa nhau tạo dáng nhí nhảnh trước ống kính
/data/vlsp2019/25hours/wavs/0/0/00018.wav	4.272471655328798	luyện tập kích thích bản thân lên đến điểm trước khi xuất tinh rồi dừng lại
/data/vlsp2019/25hours/wavs/0/0/00019.wav	3.622312925170068	hồi mình chưa học nấu ăn vào chơi nhà bà dì ở gia lai
/data/vlsp2019/25hours/wavs/0/0/00020.wav	3.0650340136054424	hai phái còn lại là thái cực quyền và hình ý quyền
/data/vlsp2019/25hours/wavs/0/0/00021.wav	6.965986394557823	âm hạng thiên khinh thường liếc nhìn tôi nói đừng đánh giá mình cao quá cho dù cô đầu thai lần nữa tôi cũng không chọn cô
/data/vlsp2019/25hours/wavs/0/0/00022.wav	3.900952380952381	cuộc sống càng huyên náo nhộn nhịp ta càng cần những lúc tĩnh tâm như thế
/data/vlsp2019/25hours/wavs/0/0/00023.wav	6.6873469387755105	tư tưởng này đã được hlv đức thắng quán triệt rõ ràng suốt cả trận đấu họ đã chơi rất tập trung
/data/vlsp2019/25hours/wavs/0/0/00024.wav	3.7151927437641725	lựa chọn ngay con số may mắn trong ngày cho bản thân
/data/vlsp2019/25hours/wavs/0/0/00025.wav	4.179591836734694	tăng lãi suất tiền gửi có thể ảnh hưởng đến thị trường bất động sản
/data/vlsp2019/25hours/wavs/0/0/00026.wav	4.73687074829932	những người đau khớp gối cần một giải pháp vừa điều trị vừa giúp đi lại vận động một cách linh hoạt
/data/vlsp2019/25hours/wavs/0/0/00027.wav	4.922630385487528	để có kế hoạch tổ chức phá cỗ cho các con được vui vẻ ý nghĩa nhất
/data/vlsp2019/25hours/wavs/0/0/00028.wav	7.523265306122449	sáng nay thông tin và hình về việc khởi my kelvin khánh làm lễ đám hỏi tại đồng nai khiến nhiều bạn bè thân thiết và cộng đồng mạng xôn xao
/data/vlsp2019/25hours/wavs/0/0/00029.wav	4.922630385487528	tư vấn miễn phí về chung cư mini nhưng điều khách hàng chưa bao giờ biết
/data/vlsp2019/25hours/wavs/0/0/00030.wav	6.965986394557823	mặt khác chẳng phải trung tâm công ty nào cũng mang lại cho khách hàng sự hài lòng tuyệt đối về chất lượng dịch vụ sửa tủ lạnh
/data/vlsp2019/25hours/wavs/0/0/00031.wav	4.272471655328798	địa chỉ hỗ trợ quý khách mua vé máy bay khu vực đường phan đình phùng
/data/vlsp2019/25hours/wavs/0/0/00032.wav	3.0650340136054424	rau má chữa bệnh sởi với công thức sắc uống hàng ngày
/data/vlsp2019/25hours/wavs/0/0/00033.wav	4.179591836734694	toàn bộ dự án được trang bị hệ thống lọc nước sạch uống tại vòi
/data/vlsp2019/25hours/wavs/0/0/00034.wav	6.408707482993197	lần này về nước anh được đảm nhận vị trí giám đốc khu vực là sếp của mai và anh vẫn còn độc thân
/data/vlsp2019/25hours/wavs/0/0/00035.wav	4.458231292517007	trang phục đôi khi không tạo được sự thoải mái lứa tuổi trẻ em
/data/vlsp2019/25hours/wavs/0/0/00036.wav	3.250793650793651	lý lịch đen của kẻ chuyên trộm ở các công trình xây dựng
/data/vlsp2019/25hours/wavs/0/0/00037.wav	5.201269841269841	mới đây cô tham gia phim điệp viên ngoài giờ vẫn giữ được độ duyên dáng cuốn hút của mình
/data/vlsp2019/25hours/wavs/0/0/00038.wav	8.17342403628118	bản song ca đã đi vào huyền thoại và vẫn được rất nhiều người yêu thích cho đến hiện tại dù mối quan hệ giữa minh hằng và tim đã rạn nứt
/data/vlsp2019/25hours/wavs/0/0/00039.wav	7.244625850340136	các cán bộ trạm thuỷ sản yên khánh kim sơn lấy mẫu nước xét nghiệm nhằm giúp cho bà con đưa ra các biện pháp xử lý hiệu quả
/data/vlsp2019/25hours/wavs/0/0/00040.wav	4.6439909297052155	hơn tình thương của người đã hy sinh tính mạng vì bạn hữu của mình
/data/vlsp2019/25hours/wavs/0/0/00041.wav	5.38702947845805	nếu đầu bạn hoàn toàn có thể xoay chuyển dễ dàng thì chiếc mũ đó đang quá rộng
/data/vlsp2019/25hours/wavs/0/0/00042.wav	3.622312925170068	không thể nhìn em như thế mãi được tôi đã đề nghị bỏ thai
/data/vlsp2019/25hours/wavs/0/0/00043.wav	3.900952380952381	tôi cảm thấy bị oan ức khi anh chỉ nghe từ một phía chị
/data/vlsp2019/25hours/wavs/0/0/00044.wav	5.479909297052155	chúng ta muốn ai đó bước vào trong không gian tăm tối nhất của bản thân và cứu chúng ta
/data/vlsp2019/25hours/wavs/0/0/00045.wav	3.250793650793651	người phụ nữ thiểu năng bị giam giữ cưỡng hiếp chỉ được
/data/vlsp2019/25hours/wavs/0/0/00046.wav	4.829750566893424	bố mẹ chồng tôi cũng hiền tôi vốn nghĩ cuộc đời mình thế là may mắn ai ngờ đâu
/data/vlsp2019/25hours/wavs/0/0/00047.wav	6.130068027210885	đều khá hài lòng với chất lượng của xe đặc biệt là khả năng leo dốc và sự ổn định trong quá trình di chuyển
/data/vlsp2019/25hours/wavs/0/0/00048.wav	4.73687074829932	để cảm thấy yêu người nào đó bạn trải qua một vài lần trò chuyện thân mật
/data/vlsp2019/25hours/wavs/0/0/00049.wav	6.315827664399093	đã giới thiệu nhiều công nghệ tiên tiến thu hút sự quan tâm của khách tham quan lẫn các đối tác trong khu vực
/data/vlsp2019/25hours/wavs/0/0/00050.wav	6.965986394557823	sự kết hợp của các liệu pháp không chỉ tác động trên bề mặt của da mà còn tác động sâu tới bề mặt và kết cấu bên dưới
/data/vlsp2019/25hours/wavs/0/0/00051.wav	3.5294331065759637	doanh nghiệp và cơ quan nhà nước chưa gắn kết chặt chẽ
/data/vlsp2019/25hours/wavs/0/0/00052.wav	3.5294331065759637	công chức hà nội không còn lo chọn nước hoa xăm hình
/data/vlsp2019/25hours/wavs/0/0/00053.wav	4.6439909297052155	khi thức dậy sớm vào buổi sáng bạn có thể cảm thấy vẫn buồn ngủ và mệt mỏi
/data/vlsp2019/25hours/wavs/0/0/00054.wav	5.108390022675737	tuy nhiên có lẽ chuyện này sẽ chỉ diễn ra sau khi ông xử lý xong kẻ thù thế chột
/data/vlsp2019/25hours/wavs/0/0/00055.wav	4.829750566893424	vì thế hãy sống để theo đuổi mục đích riêng của bạn và yêu lấy chính bản thân mình
/data/vlsp2019/25hours/wavs/0/0/00056.wav	6.501587301587302	việc điều trị được sử dụng phụ thuộc vào tuổi của bệnh nhân và y tế cũng như một vài loại mụn cóc không giống nhau
/data/vlsp2019/25hours/wavs/0/0/00057.wav	6.408707482993197	sau đó mở góc mắt trong hoặc góc mắt ngoài loại bỏ lớp rẽ quạt và khâu kín tránh để lại vết sẹo xấu
/data/vlsp2019/25hours/wavs/0/0/00058.wav	4.6439909297052155	sau đây là những cách chữa bệnh táo bón hiệu quả mà không cần sử dụng đến thuốc
/data/vlsp2019/25hours/wavs/0/0/00059.wav	3.9938321995464854	báo giá chính xác không chi phí phát sinh tiết kiệm chi phí sửa chữa
/data/vlsp2019/25hours/wavs/0/0/00060.wav	5.201269841269841	sẵn sàng bỏ tiền mua nhẫn kim cương đen chỉ là chuyện nhỏ khi nữ đại gia chiều tình trẻ
/data/vlsp2019/25hours/wavs/0/0/00061.wav	4.179591836734694	mặc dù chưa đến cao điểm dịch bệnh cả nước đã ghi nhận nhiều trường hợp sốt xuất huyết
/data/vlsp2019/25hours/wavs/0/0/00062.wav	4.73687074829932	thói quen sinh hoạt có ảnh hưởng không nhỏ xíu tới sức khỏe sinh sản ở cả nam lẫn nữ
/data/vlsp2019/25hours/wavs/0/0/00063.wav	5.015510204081632	báo công an thành phố mỹ tho đã có mặt điều tiết giao thông và điều tra nguyên nhân vụ tai nạn
/data/vlsp2019/25hours/wavs/0/0/00064.wav	5.944308390022676	với các sản phẩm danh tín bảo đảm tuyệt đối an toàn và vô cùng đơn giản sử dụng nên phải sản phẩm
/data/vlsp2019/25hours/wavs/0/0/00065.wav	5.479909297052155	và cuối cùng con người cũng chứng minh được thứ gì là quan trọng nhất để có một cuộc sống trọn vẹn viên
/data/vlsp2019/25hours/wavs/0/0/00066.wav	3.8080725623582765	đi bán vé số còn người vợ đi phụ bán quán gần nhà
/data/vlsp2019/25hours/wavs/0/0/00067.wav	5.38702947845805	cách làm khá đơn giản chỉ cần dùng vài lát khoai tây đã được làm mát rồi đắp lên vết sưng
/data/vlsp2019/25hours/wavs/0/0/00068.wav	3.9938321995464854	sau đó lái xe vào công an phường máy chai trình báo sự việc
/data/vlsp2019/25hours/wavs/0/0/00069.wav	4.179591836734694	hiện lô hàng trên được đưa về kho của cảng bến nghé chờ kiểm định
/data/vlsp2019/25hours/wavs/0/0/00070.wav	7.616145124716553	khác lạ cùng với đó là các loại trà chuyên được pha bằng ấm tử sa như ô long đài loan thiết quan âm trung quốc
/data/vlsp2019/25hours/wavs/0/0/00071.wav	5.479909297052155	với các loại mực đặc biệt được nhập từ các nhà cung cấp uy tín chất lượng mực đổ của chúng tôi đạt từ
/data/vlsp2019/25hours/wavs/0/0/00072.wav	5.294149659863946	nạn nhân nhanh chóng được đưa đi cấp cứu nhưng do vết thương quá nặng nạn nhân đã tử vong sau đó
/data/vlsp2019/25hours/wavs/0/0/00073.wav	3.622312925170068	đóng gói nhãn mác thiết bị bếp nướng không khói kiểu nước nhật
/data/vlsp2019/25hours/wavs/0/0/00074.wav	7.7090249433106575	trong cuộc phỏng vấn quý nói chuyện với nhà tuyển dụng hoàn toàn bằng tiếng anh và chính khả năng ngoại ngữ của cô đã gây ấn tượng với họ
/data/vlsp2019/25hours/wavs/0/0/00075.wav	6.03718820861678	người dân địa phương phát hiện một phụ nữ tử vong trên đồi chè trong tư thế tay bị trói vào gốc
/data/vlsp2019/25hours/wavs/0/0/00076.wav	6.780226757369615	những tình huống dở khóc dở cười cô phải trải qua nhận được sự đồng cảm của nhiều khán giả đặc biệt là những nàng dâu việt
/data/vlsp2019/25hours/wavs/0/0/00077.wav	6.873106575963718	mình sinh đôi hai cậu con trai bin và bon hạnh phúc nhân đôi nhưng nỗi vất vả thì gấp mấy lần đặc biệt là những khi con ốm
/data/vlsp2019/25hours/wavs/0/0/00078.wav	6.501587301587302	đơn giản bởi trong căn phòng sử dụng tông màu sáng thì màu đỏ của cửa trượt quả là bắt mắt và ấn tượng
/data/vlsp2019/25hours/wavs/0/0/00079.wav	3.8080725623582765	em lạy chị chị sai quá mà còn không biết xấu hổ hả chị
/data/vlsp2019/25hours/wavs/0/0/00080.wav	4.272471655328798	khối tài sản không phải ai cũng biết của sao việt chuyên hát hội chợ
/data/vlsp2019/25hours/wavs/0/0/00081.wav	3.5294331065759637	muốn nói thông minh chòm sao ma kết tuyệt đối là đứng đầu
/data/vlsp2019/25hours/wavs/0/0/00082.wav	6.315827664399093	lạc long quân lấy âu cơ sinh ra một bọc trăm trứng nở ra một trăm người con là tổ tiên của người bách việt
/data/vlsp2019/25hours/wavs/0/0/00083.wav	5.479909297052155	nếu đặt cược với số tiền lớn có thể giúp ta thắng nhiều tiền nhưng cũng có thể khiến ta thua thảm hại
/data/vlsp2019/25hours/wavs/0/0/00084.wav	5.758548752834467	có thể thỏa sức đắm mình trong những giai điệu bay bổng giàu cảm xúc như đang hiện diện tại sân khấu
/data/vlsp2019/25hours/wavs/0/0/00085.wav	7.523265306122449	thay vào đó hãy chọn đầm dự tiệc có chất liệu lụa vải mềm sẽ giúp bạn trở nên sang trọng trong đêm tiệc mà vẫn vô cùng tự tin quyến rũ
/data/vlsp2019/25hours/wavs/0/0/00086.wav	3.1579138321995464	nhưng khi nhận ra sự việc thì mọi chuyện đã quá muộn
/data/vlsp2019/25hours/wavs/0/0/00087.wav	5.015510204081632	hường hết đi với người này làm công tác xã hội lại đi với người kia thăm kẻ khó
/data/vlsp2019/25hours/wavs/0/0/00088.wav	6.501587301587302	cây cô đơn là một địa danh rất quen thuộc với những người từng đến ở lại và lỡ phải lòng với vùng đất ngàn hoa đà lạt
/data/vlsp2019/25hours/wavs/0/0/00089.wav	3.1579138321995464	địa điểm ăn chơi thần thánh một thời của giới trẻ hà nội
/data/vlsp2019/25hours/wavs/0/0/00090.wav	4.6439909297052155	với trang phục màu trầm hương tràm sử dụng khuyên tai tròn màu vàng để làm điểm nhấn
/data/vlsp2019/25hours/wavs/0/0/00091.wav	6.03718820861678	nói rồi hắn bê em lên giường hôn hít các kiểu nhiệt tình lắm em thì nhắm nghiền mắt nín thở chờ đợi
/data/vlsp2019/25hours/wavs/0/0/00092.wav	3.900952380952381	nhưng do không chống cự được nữa nên khổ chủ mới tìm cách thoát thân
/data/vlsp2019/25hours/wavs/0/0/00093.wav	5.944308390022676	bà chu giải thích vấn đề của bà lúc đầu chỉ són vài giọt rồi sau đó tăng lên nhiều tới cả thìa nước
/data/vlsp2019/25hours/wavs/0/0/00094.wav	4.73687074829932	cách này cũng buộc tôi phải trao quyền cho những người khác để phản hồi nhanh chóng hơn
/data/vlsp2019/25hours/wavs/0/0/00095.wav	2.8792743764172335	thiết kế và may đồng phục bếp giá rẻ theo yêu cầu
/data/vlsp2019/25hours/wavs/0/0/00096.wav	5.38702947845805	giúp học viên tìm hiểu về những qui tắc kế toán tình hình sản xuất kinh doanh năm trước của doanh nghiệp
/data/vlsp2019/25hours/wavs/0/0/00097.wav	3.900952380952381	trường hợp nạn nhân hôn mê có thể phải đặt ống nội khí quản thở máy
/data/vlsp2019/25hours/wavs/0/0/00098.wav	8.544943310657596	hiện thời gian cụ thể thí điểm làn xe riêng dành cho xe buýt trên hai tuyến đường võ thị sáu và điện biên phủ vẫn chưa chốt ông trung thông tin
/data/vlsp2019/25hours/wavs/0/0/00099.wav	6.780226757369615	với màu xanh lá cây đậm giúp chủ nhà có ít thời gian với việc bếp núc không phải bỏ ra nhiều thời gian cho việc lau chùi
/data/vlsp2019/25hours/wavs/0/0/00100.wav	5.015510204081632	là sản phẩm đặc biệt được sản xuất từ loại vải lọc chứa than hoạt tính giúp bảo vệ
/data/vlsp2019/25hours/wavs/0/0/00101.wav	6.408707482993197	khi ấy hiệu quả sẽ gấp đôi gấp ba lần so với các hình thức khác và dễ dàng được khách hàng chấp nhận
/data/vlsp2019/25hours/wavs/0/0/00102.wav	4.6439909297052155	hồ chí minh như đơn lượng cảnh và lượng thuốc cây đớp trái chật dinh dưỡng
/data/vlsp2019/25hours/wavs/0/0/00103.wav	5.201269841269841	bánh giá là món ăn dân gian xuất hiện trong khoảng xưa ở khắp những thức giấc miền tây
/data/vlsp2019/25hours/wavs/0/0/00104.wav	8.080544217687075	tôi chỉ mong rằng mọi người nên nhớ câu lời nói không mất tiền mua lựa lời mà nói cho vừa lòng nhau và hãy uốn lưỡi bảy lần trước khi nói
/data/vlsp2019/25hours/wavs/0/0/00105.wav	4.6439909297052155	hạt đác loại hạt lạ hoắc đang khiến dân mạng phát sốt thực sự như thế nào
/data/vlsp2019/25hours/wavs/0/0/00106.wav	5.851428571428571	tuy nhiên mới đây một đoạn hội thoại gây sốc của cầu thủ vũ tiến long đã bị báo giới phanh phui
/data/vlsp2019/25hours/wavs/0/0/00107.wav	4.08671201814059	nhiều chương trình nghệ thuật đã được tổ chức khích lệ văn nghệ sĩ
/data/vlsp2019/25hours/wavs/0/0/00108.wav	6.501587301587302	ngoài ra hội còn tham gia kêu gọi gây quỹ và hỗ trợ quá trình thành lập quỹ suy dinh dưỡng phú yên
/data/vlsp2019/25hours/wavs/0/0/00109.wav	6.315827664399093	ngay sau khi bức ảnh được đăng tải cộng đồng mạng việt lập tức thích thú chụp ảnh lại và chia sẻ với bạn bè
/data/vlsp2019/25hours/wavs/0/0/00110.wav	4.08671201814059	trong nước cùng bám theo đà tăng phi mã của giá vàng quốc tế
/data/vlsp2019/25hours/wavs/0/0/00111.wav	4.6439909297052155	khu vực bếp rệ đâm sử dụng chung luôn tiện ngờ ráo trọi sẽ
/data/vlsp2019/25hours/wavs/0/0/00112.wav	4.365351473922902	ngay hôm ấy khi nhà trai về bố tôi đã tuyên bố không có đám cưới gì hết
/data/vlsp2019/25hours/wavs/0/0/00113.wav	6.780226757369615	không nhảm lấy gì để cười hài mà phân biệt hài nhảm hài tục vậy nghệ sĩ lớn như hoài linh trung dân cũng nhảm đúng không
/data/vlsp2019/25hours/wavs/0/0/00114.wav	4.179591836734694	nhờ thứ nước sốt này mà món bánh mì trở nên mềm và đưa vị hơn
/data/vlsp2019/25hours/wavs/0/0/00115.wav	3.8080725623582765	nguyên tắc căn bản cách phòng chánh căn bệnh cho em bé
/data/vlsp2019/25hours/wavs/0/0/00116.wav	4.922630385487528	luyện trau dồi đạo đức cách mạng tận tâm tận lực với công việc dân chủ minh
/data/vlsp2019/25hours/wavs/0/0/00117.wav	6.222947845804988	nếu bạn đang tìm một đơn vị uy tín để thi công nội thất cho chung cư nhà mình hãy đến với hồng vận
/data/vlsp2019/25hours/wavs/0/0/00118.wav	4.272471655328798	người đến tuổi già thì phải rèn luyện đi bộ chạy chậm luyện công múa kiếm
/data/vlsp2019/25hours/wavs/0/0/00119.wav	4.6439909297052155	gia tăng nghiêm trọng các mối lo ngại về tắc nghẽn giao thông và ô nhiễm môi trường
/data/vlsp2019/25hours/wavs/0/0/00120.wav	6.594467120181406	báo cáo nhận định cách tiếp cận đầu tư dựa trên xu hướng thị trường là một thí nghiệm táo bạo để cải thiện khả năng thành công
/data/vlsp2019/25hours/wavs/0/0/00121.wav	3.3436734693877552	tốc độ đầu tư một tuần kết quả triển khai một năm
/data/vlsp2019/25hours/wavs/0/0/00122.wav	3.8080725623582765	về phía bà nội cháu dường như nỗi đau khiến bà không thể bình tĩnh
/data/vlsp2019/25hours/wavs/0/0/00123.wav	3.1579138321995464	nhà sản xuất đánh giá đây là tàu ngầm nhanh như cá mập
/data/vlsp2019/25hours/wavs/0/0/00124.wav	5.38702947845805	thường xuyên chia sẻ những hình ảnh tình cảm bên cậu quý tử như đưa con đi chơi đi ăn đi cắt tóc
/data/vlsp2019/25hours/wavs/0/0/00125.wav	3.7151927437641725	thằng đàn ông như tôi cũng có ngày bật khóc nức nở trước cảnh này
/data/vlsp2019/25hours/wavs/0/0/00126.wav	4.6439909297052155	phòng ăn trong nhà và không gian ăn ngoài trời tại hàng hiên phía trước căn biệt thự
/data/vlsp2019/25hours/wavs/0/0/00127.wav	3.1579138321995464	mẫu cầu thang kính có trụ dài hiện này đang là mẫu
/data/vlsp2019/25hours/wavs/0/0/00128.wav	6.501587301587302	nếu muốn diện đồ ôm sát nên chọn tông màu tối đồ một màu không họa tiết để giảm cảm giác cưa sừng làm nghé
/data/vlsp2019/25hours/wavs/0/0/00129.wav	3.9938321995464854	điều kiện để học liên thông cao đẳng điều dưỡng từ trung cấp là gì
/data/vlsp2019/25hours/wavs/0/0/00130.wav	6.6873469387755105	à ông biết đó tôi là bác sĩ trị liệu tôi thấy rõ ràng là ông đang căng thẳng nên tôi phải mát xa lưng cho ông một tí
/data/vlsp2019/25hours/wavs/0/0/00131.wav	4.6439909297052155	niềm vui ngắn chẳng tày gang cô dâu vô cùng uất ức và suy sụp tới mức ngất xỉu
/data/vlsp2019/25hours/wavs/0/0/00132.wav	3.5294331065759637	nàng y tá trẻ tuổi đã khiến mẹ phi nhung rất tự hào
/data/vlsp2019/25hours/wavs/0/0/00133.wav	4.365351473922902	nhà vừa sửa chữa xong tuyệt đối không nên dọn vào ở ngay đây là lý do
/data/vlsp2019/25hours/wavs/0/0/00134.wav	5.6656689342403626	trong quá trình sinh hoạt hàng ngày sẽ có nhiều loại vết bẩn rơi dính vào sàn đó là điều không thể tránh khỏi
/data/vlsp2019/25hours/wavs/0/0/00135.wav	4.272471655328798	toàn bộ sụn gà không rõ nguồn gốc bị lực lượng chức năng bắt giữ
/data/vlsp2019/25hours/wavs/0/0/00136.wav	5.758548752834467	sau đây là một số bài thuốc và món ăn trị cảm lạnh bệnh đường hô hấp từ củ gừng
/data/vlsp2019/25hours/wavs/0/0/00137.wav	4.272471655328798	chuẩn mực đạo đức cán bộ chưa được quan tâm dẫn đến rủi ro trong việc cho vay
/data/vlsp2019/25hours/wavs/0/0/00138.wav	5.479909297052155	thật sự trong lòng lúc đó ngổn ngang kinh khủng cả đêm tôi vạ vật đến tận hôm sau linh về mới về
/data/vlsp2019/25hours/wavs/0/0/00139.wav	3.9938321995464854	nhổ răng khôn bị hôi miệng chủ yếu là do việc vệ sinh răng miệng không tốt
/data/vlsp2019/25hours/wavs/0/0/00140.wav	4.73687074829932	thực trạng chung vấn đề quyết toán thuế bây chừ ở những công ty vừa và nhỏ
/data/vlsp2019/25hours/wavs/0/0/00141.wav	3.9938321995464854	ôi sao anh mang bao rồi mà em vẫn có bầu vậy giờ làm sao đây
/data/vlsp2019/25hours/wavs/0/0/00142.wav	6.315827664399093	cùng với mùi tinh dầu giải stress kết hợp các động tác vuốt xoa bóp bấm huyệt lưng cổ và vai
/data/vlsp2019/25hours/wavs/0/0/00143.wav	4.6439909297052155	vừa đi bán hàng về trong lòng bồn chồn lo lắng chị liền tới văn phòng thám tử
/data/vlsp2019/25hours/wavs/0/0/00144.wav	5.944308390022676	bệnh trĩ ngoại có rất nhiều nguyên nhân phát sinh bệnh nếu bạn không phòng tránh tốt thì hoàn toàn có thể bị lại
/data/vlsp2019/25hours/wavs/0/0/00145.wav	3.5294331065759637	mẹ chồng tôi vào tắm nhìn thấy nên chửi ầm ĩ cả nhà
/data/vlsp2019/25hours/wavs/0/0/00146.wav	4.6439909297052155	nhà máy chỉ vẽ cho họ đôi ba tuần rồi bắt tay vào công đoạn sản xuất
/data/vlsp2019/25hours/wavs/0/0/00147.wav	8.544943310657596	bệnh đái tháo đường có thể xuất hiện ở những người ăn uống không lành mạnh lười vận động hút thuốc lá tăng huyết áp rối loạn mỡ trong máu béo phì
/data/vlsp2019/25hours/wavs/0/0/00148.wav	4.08671201814059	bệnh tâm thần bị một người cùng thôn hãm hiếp nhiều lần dẫn đến có thai
/data/vlsp2019/25hours/wavs/0/0/00149.wav	4.179591836734694	tất cả số tiền kiếm được từ công việc này bà dành để giúp con dâu chữa bệnh
/data/vlsp2019/25hours/wavs/0/0/00150.wav	5.758548752834467	dinh dưỡng là một phần cần thiết của sức khỏe đặc biệt là trong trường hợp cần phục hồi tổn thương do bệnh lý
/data/vlsp2019/25hours/wavs/0/0/00151.wav	6.315827664399093	và các vụ bắt giữ này có thể là nền tảng nhằm ngăn cản các vụ việc đáng tiếc tương tự xảy ra trong tương lai
/data/vlsp2019/25hours/wavs/0/0/00152.wav	3.622312925170068	đó là con đường mới sự nghiệp mới mà tôi muốn dành trọn tâm huyết
/data/vlsp2019/25hours/wavs/0/0/00153.wav	3.8080725623582765	chưa hề được cấp phép hoạt động trường hoạt động chui từ nhiều năm nay
/data/vlsp2019/25hours/wavs/0/0/00154.wav	4.365351473922902	tuy nhiên với điều kiện kinh phí eo hẹp của địa phương nghèo như sơn tây thì không thể
/data/vlsp2019/25hours/wavs/0/0/00155.wav	4.73687074829932	than hoạt tính thải độc sạch sâu giải độc tố chì giúp da săn chắc khỏe mạnh
/data/vlsp2019/25hours/wavs/0/0/00156.wav	3.9938321995464854	các con số dự thưởng phải trùng với số kết quả theo đúng thứ tự
/data/vlsp2019/25hours/wavs/0/0/00157.wav	4.08671201814059	khi vi khuẩn tích tụ càng nhiều thì tình trạng sâu răng càng nghiêm trọng hơn
/data/vlsp2019/25hours/wavs/0/0/00158.wav	4.922630385487528	bà chủ trẻ ghê gớm cho đầu gấu săn đuổi tôi khiến tôi phải về quê lánh nạn
/data/vlsp2019/25hours/wavs/0/0/00159.wav	3.3436734693877552	viêm họng căn bệnh phổ biến trong mùa nóng ở trẻ em
/data/vlsp2019/25hours/wavs/0/0/00160.wav	3.900952380952381	bán đất hẻm xe ô tô con xe tải chạy đường lê đại hành
/data/vlsp2019/25hours/wavs/0/0/00161.wav	3.1579138321995464	bộ ảnh mới được nam ca sĩ thực hiện tại đà lạt
/data/vlsp2019/25hours/wavs/0/0/00162.wav	4.458231292517007	tôi nghĩ một tờ hôn thú bất hạnh không thể bằng một gia đình tràn đầy ngập tiếng cười
/data/vlsp2019/25hours/wavs/0/0/00163.wav	7.801904761904762	vẫn cần đặt tính chất thoải mái thoáng mát dễ hoạt động lên hàng đầu nhưng bên cạnh đó còn coi trọng cả thiết kế sao cho phù hợp với lứa tuổi
/data/vlsp2019/25hours/wavs/0/0/00164.wav	5.572789115646258	dù rằng sau cuộc hôn nhân đổ vỡ lần đầu ông chưa đi bước nữa mà chỉ có một người bạn tri âm
